framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
142,-1,16,16,   8,   8,   8,   8,0x0
142,-1,16,16,  24,   8,  24,   8,0x0
142,-1,16,16,  40,   8,  40,   8,0x0
142,-1,16,16,  56,   8,  56,   8,0x0
142,-1,16,16,  72,   8,  72,   8,0x0
142,-1,16,16,  88,   8,  88,   8,0x0
142,-1,16,16, 104,   8, 104,   8,0x0
142,-1,16,16, 120,   8, 120,   8,0x0
142,-1,16,16, 136,   8, 136,   8,0x0
142,-1,16,16, 152,   8, 152,   8,0x0
142,-1,16,16, 168,   8, 168,   8,0x0
142,-1,16,16, 184,   8, 184,   8,0x0
142,-1,16,16, 200,   8, 200,   8,0x0
142,-1,16,16, 216,   8, 216,   8,0x0
142,-1,16,16, 232,   8, 232,   8,0x0
142,-1,16,16, 248,   8, 248,   8,0x0
142,-1,16,16, 264,   8, 264,   8,0x0
142,-1,16,16, 280,   8, 280,   8,0x0
142,-1,16,16, 296,   8, 296,   8,0x0
142,-1,16,16, 312,   8, 312,   8,0x0
142,-1,16,16, 328,   8, 328,   8,0x0
142,-1,16,16, 344,   8, 344,   8,0x0
142,-1,16,16, 360,   8, 360,   8,0x0
142,-1,16,16, 376,   8, 376,   8,0x0
142,-1,16,16, 392,   8, 392,   8,0x0
142,-1,16,16, 408,   8, 408,   8,0x0
142,-1,16,16, 424,   8, 424,   8,0x0
142,-1,16,16, 440,   8, 440,   8,0x0
142,-1,16,16, 456,   8, 456,   8,0x0
142,-1,16,16, 472,   8, 472,   8,0x0
142,-1,16,16, 488,   8, 488,   8,0x0
142,-1,16,16, 504,   8, 504,   8,0x0
142,-1,16,16, 520,   8, 520,   8,0x0
142,-1,16,16, 536,   8, 536,   8,0x0
142,-1,16,16, 552,   8, 552,   8,0x0
142,-1,16,16, 568,   8, 568,   8,0x0
142,-1,16,16, 584,   8, 584,   8,0x0
142,-1,16,16, 600,   8, 600,   8,0x0
142,-1,16,16, 616,   8, 616,   8,0x0
142,-1,16,16, 632,   8, 632,   8,0x0
142,-1,16,16, 648,   8, 648,   8,0x0
142,-1,16,16, 664,   8, 664,   8,0x0
142,-1,16,16, 680,   8, 680,   8,0x0
142,-1,16,16, 696,   8, 696,   8,0x0
142,-1,16,16, 712,   8, 712,   8,0x0
142,-1,16,16, 728,   8, 728,   8,0x0
142,-1,16,16, 744,   8, 744,   8,0x0
142,-1,16,16, 760,   8, 760,   8,0x0
142,-1,16,16, 776,   8, 776,   8,0x0
142,-1,16,16, 792,   8, 792,   8,0x0
142,-1,16,16, 808,   8, 808,   8,0x0
142,-1,16,16, 824,   8, 824,   8,0x0
142,-1,16,16, 840,   8, 840,   8,0x0
142,-1,16,16, 856,   8, 856,   8,0x0
142,-1,16,16, 872,   8, 872,   8,0x0
142,-1,16,16, 888,   8, 888,   8,0x0
142,-1,16,16, 904,   8, 904,   8,0x0
142,-1,16,16, 920,   8, 920,   8,0x0
142,-1,16,16, 936,   8, 936,   8,0x0
142,-1,16,16, 952,   8, 952,   8,0x0
142,-1,16,16, 968,   8, 968,   8,0x0
142,-1,16,16, 984,   8, 984,   8,0x0
142,-1,16,16,1000,   8,1000,   8,0x0
142,-1,16,16,1016,   8,1016,   8,0x0
142,-1,16,16,1032,   8,1032,   8,0x0
142,-1,16,16,1048,   8,1048,   8,0x0
142,-1,16,16,1064,   8,1064,   8,0x0
142,-1,16,16,1080,   8,1080,   8,0x0
142,-1,16,16,1096,   8,1096,   8,0x0
142,-1,16,16,1112,   8,1112,   8,0x0
142,-1,16,16,1128,   8,1128,   8,0x0
142,-1,16,16,1144,   8,1144,   8,0x0
142,-1,16,16,1160,   8,1160,   8,0x0
142,-1,16,16,1176,   8,1176,   8,0x0
142,-1,16,16,1192,   8,1192,   8,0x0
142,-1,16,16,1208,   8,1208,   8,0x0
142,-1,16,16,1224,   8,1224,   8,0x0
142,-1,16,16,1240,   8,1240,   8,0x0
142,-1,16,16,1256,   8,1256,   8,0x0
142,-1,16,16,1272,   8,1272,   8,0x0
142,-1,16,16,   8,  24,   8,  24,0x0
142,-1,16,16,  24,  24,  24,  24,0x0
142,-1,16,16,  40,  24,  40,  24,0x0
142,-1,16,16,  56,  24,  56,  24,0x0
142,-1,16,16,  72,  24,  72,  24,0x0
142,-1,16,16,  88,  24,  88,  24,0x0
142,-1,16,16, 104,  24, 104,  24,0x0
142,-1,16,16, 120,  24, 120,  24,0x0
142,-1,16,16, 136,  24, 136,  24,0x0
142,-1,16,16, 152,  24, 152,  24,0x0
142,-1,16,16, 168,  24, 168,  24,0x0
142,-1,16,16, 184,  24, 184,  24,0x0
142,-1,16,16, 200,  24, 200,  24,0x0
142,-1,16,16, 216,  24, 216,  24,0x0
142,-1,16,16, 232,  24, 232,  24,0x0
142,-1,16,16, 248,  24, 248,  24,0x0
142,-1,16,16, 264,  24, 264,  24,0x0
142,-1,16,16, 280,  24, 280,  24,0x0
142,-1,16,16, 296,  24, 296,  24,0x0
142,-1,16,16, 312,  24, 312,  24,0x0
142,-1,16,16, 328,  24, 328,  24,0x0
142,-1,16,16, 344,  24, 344,  24,0x0
142,-1,16,16, 360,  24, 360,  24,0x0
142,-1,16,16, 376,  24, 376,  24,0x0
142,-1,16,16, 392,  24, 392,  24,0x0
142,-1,16,16, 408,  24, 408,  24,0x0
142,-1,16,16, 424,  24, 424,  24,0x0
142,-1,16,16, 440,  24, 440,  24,0x0
142,-1,16,16, 456,  24, 456,  24,0x0
142,-1,16,16, 472,  24, 472,  24,0x0
142,-1,16,16, 488,  24, 488,  24,0x0
142,-1,16,16, 504,  24, 504,  24,0x0
142,-1,16,16, 520,  24, 520,  24,0x0
142,-1,16,16, 536,  24, 536,  24,0x0
142,-1,16,16, 552,  24, 552,  24,0x0
142,-1,16,16, 568,  24, 568,  24,0x0
142,-1,16,16, 584,  24, 584,  24,0x0
142,-1,16,16, 600,  24, 600,  24,0x0
142,-1,16,16, 616,  24, 616,  24,0x0
142,-1,16,16, 632,  24, 632,  24,0x0
142,-1,16,16, 648,  24, 648,  24,0x0
142,-1,16,16, 664,  24, 664,  24,0x0
142,-1,16,16, 680,  24, 680,  24,0x0
142,-1,16,16, 696,  24, 696,  24,0x0
142,-1,16,16, 712,  24, 712,  24,0x0
142,-1,16,16, 728,  24, 728,  24,0x0
142,-1,16,16, 744,  24, 744,  24,0x0
142,-1,16,16, 760,  24, 760,  24,0x0
142,-1,16,16, 776,  24, 776,  24,0x0
142,-1,16,16, 792,  24, 792,  24,0x0
142,-1,16,16, 808,  24, 808,  24,0x0
142,-1,16,16, 824,  24, 824,  24,0x0
142,-1,16,16, 840,  24, 840,  24,0x0
142,-1,16,16, 856,  24, 856,  24,0x0
142,-1,16,16, 872,  24, 872,  24,0x0
142,-1,16,16, 888,  24, 888,  24,0x0
142,-1,16,16, 904,  24, 904,  24,0x0
142,-1,16,16, 920,  24, 920,  24,0x0
142,-1,16,16, 936,  24, 936,  24,0x0
142,-1,16,16, 952,  24, 952,  24,0x0
142,-1,16,16, 968,  24, 968,  24,0x0
142,-1,16,16, 984,  24, 984,  24,0x0
142,-1,16,16,1000,  24,1000,  24,0x0
142,-1,16,16,1016,  24,1016,  24,0x0
142,-1,16,16,1032,  24,1032,  24,0x0
142,-1,16,16,1048,  24,1048,  24,0x0
142,-1,16,16,1064,  24,1064,  24,0x0
142,-1,16,16,1080,  24,1080,  24,0x0
142,-1,16,16,1096,  24,1096,  24,0x0
142,-1,16,16,1112,  24,1112,  24,0x0
142,-1,16,16,1128,  24,1128,  24,0x0
142,-1,16,16,1144,  24,1144,  24,0x0
142,-1,16,16,1160,  24,1160,  24,0x0
142,-1,16,16,1176,  24,1176,  24,0x0
142,-1,16,16,1192,  24,1192,  24,0x0
142,-1,16,16,1208,  24,1208,  24,0x0
142,-1,16,16,1224,  24,1224,  24,0x0
142,-1,16,16,1240,  24,1240,  24,0x0
142,-1,16,16,1256,  24,1256,  24,0x0
142,-1,16,16,1272,  24,1272,  24,0x0
142,-1,16,16,   8,  40,   8,  40,0x0
142,-1,16,16,  24,  40,  24,  40,0x0
142,-1,16,16,  40,  40,  40,  40,0x0
142,-1,16,16,  56,  40,  56,  40,0x0
142,-1,16,16,  72,  40,  72,  40,0x0
142,-1,16,16,  88,  40,  88,  40,0x0
142,-1,16,16, 104,  40, 104,  40,0x0
142,-1,16,16, 120,  40, 120,  40,0x0
142,-1,16,16, 136,  40, 136,  40,0x0
142,-1,16,16, 152,  40, 152,  40,0x0
142,-1,16,16, 168,  40, 168,  40,0x0
142,-1,16,16, 184,  40, 184,  40,0x0
142,-1,16,16, 200,  40, 200,  40,0x0
142,-1,16,16, 216,  40, 216,  40,0x0
142,-1,16,16, 232,  40, 232,  40,0x0
142,-1,16,16, 248,  40, 248,  40,0x0
142,-1,16,16, 264,  40, 264,  40,0x0
142,-1,16,16, 280,  40, 280,  40,0x0
142,-1,16,16, 296,  40, 296,  40,0x0
142,-1,16,16, 312,  40, 312,  40,0x0
142,-1,16,16, 328,  40, 328,  40,0x0
142,-1,16,16, 344,  40, 344,  40,0x0
142,-1,16,16, 360,  40, 360,  40,0x0
142,-1,16,16, 376,  40, 376,  40,0x0
142,-1,16,16, 392,  40, 392,  40,0x0
142,-1,16,16, 408,  40, 408,  40,0x0
142,-1,16,16, 424,  40, 424,  40,0x0
142,-1,16,16, 440,  40, 440,  40,0x0
142,-1,16,16, 456,  40, 456,  40,0x0
142,-1,16,16, 472,  40, 472,  40,0x0
142,-1,16,16, 488,  40, 488,  40,0x0
142,-1,16,16, 504,  40, 504,  40,0x0
142,-1,16,16, 520,  40, 520,  40,0x0
142,-1,16,16, 536,  40, 536,  40,0x0
142,-1,16,16, 552,  40, 552,  40,0x0
142,-1,16,16, 568,  40, 568,  40,0x0
142,-1,16,16, 584,  40, 584,  40,0x0
142,-1,16,16, 600,  40, 600,  40,0x0
142,-1,16,16, 616,  40, 616,  40,0x0
142,-1,16,16, 632,  40, 632,  40,0x0
142,-1,16,16, 648,  40, 648,  40,0x0
142,-1,16,16, 664,  40, 664,  40,0x0
142,-1,16,16, 680,  40, 680,  40,0x0
142,-1,16,16, 696,  40, 696,  40,0x0
142,-1,16,16, 712,  40, 712,  40,0x0
142,-1,16,16, 728,  40, 728,  40,0x0
142,-1,16,16, 744,  40, 744,  40,0x0
142,-1,16,16, 760,  40, 760,  40,0x0
142,-1,16,16, 776,  40, 776,  40,0x0
142,-1,16,16, 792,  40, 792,  40,0x0
142,-1,16,16, 808,  40, 808,  40,0x0
142,-1,16,16, 824,  40, 824,  40,0x0
142,-1,16,16, 840,  40, 840,  40,0x0
142,-1,16,16, 856,  40, 856,  40,0x0
142,-1,16,16, 872,  40, 872,  40,0x0
142,-1,16,16, 888,  40, 888,  40,0x0
142,-1,16,16, 904,  40, 904,  40,0x0
142,-1,16,16, 920,  40, 920,  40,0x0
142,-1,16,16, 936,  40, 936,  40,0x0
142,-1,16,16, 952,  40, 952,  40,0x0
142,-1,16,16, 968,  40, 968,  40,0x0
142,-1,16,16, 984,  40, 984,  40,0x0
142,-1,16,16,1000,  40,1000,  40,0x0
142,-1,16,16,1016,  40,1016,  40,0x0
142,-1,16,16,1032,  40,1032,  40,0x0
142,-1,16,16,1048,  40,1048,  40,0x0
142,-1,16,16,1064,  40,1064,  40,0x0
142,-1,16,16,1080,  40,1080,  40,0x0
142,-1,16,16,1096,  40,1096,  40,0x0
142,-1,16,16,1112,  40,1112,  40,0x0
142,-1,16,16,1128,  40,1128,  40,0x0
142,-1,16,16,1144,  40,1144,  40,0x0
142,-1,16,16,1160,  40,1160,  40,0x0
142,-1,16,16,1176,  40,1176,  40,0x0
142,-1,16,16,1192,  40,1192,  40,0x0
142,-1,16,16,1208,  40,1208,  40,0x0
142,-1,16,16,1224,  40,1224,  40,0x0
142,-1,16,16,1240,  40,1240,  40,0x0
142,-1,16,16,1256,  40,1256,  40,0x0
142,-1,16,16,1272,  40,1272,  40,0x0
142,-1,16,16,   8,  56,   8,  56,0x0
142,-1,16,16,  24,  56,  24,  56,0x0
142,-1,16,16,  40,  56,  40,  56,0x0
142,-1,16,16,  56,  56,  56,  56,0x0
142,-1,16,16,  72,  56,  72,  56,0x0
142,-1,16,16,  88,  56,  88,  56,0x0
142,-1,16,16, 104,  56, 104,  56,0x0
142,-1,16,16, 120,  56, 120,  56,0x0
142,-1,16,16, 136,  56, 136,  56,0x0
142,-1,16,16, 152,  56, 152,  56,0x0
142,-1,16,16, 168,  56, 168,  56,0x0
142,-1,16,16, 184,  56, 184,  56,0x0
142,-1,16,16, 200,  56, 200,  56,0x0
142,-1,16,16, 216,  56, 216,  56,0x0
142,-1,16,16, 232,  56, 232,  56,0x0
142,-1,16,16, 248,  56, 248,  56,0x0
142,-1,16,16, 264,  56, 264,  56,0x0
142,-1,16,16, 280,  56, 280,  56,0x0
142,-1,16,16, 296,  56, 296,  56,0x0
142,-1,16,16, 312,  56, 312,  56,0x0
142,-1,16,16, 328,  56, 328,  56,0x0
142,-1,16,16, 344,  56, 344,  56,0x0
142,-1,16,16, 360,  56, 360,  56,0x0
142,-1,16,16, 376,  56, 376,  56,0x0
142,-1,16,16, 392,  56, 392,  56,0x0
142,-1,16,16, 408,  56, 408,  56,0x0
142,-1,16,16, 424,  56, 424,  56,0x0
142,-1,16,16, 440,  56, 440,  56,0x0
142,-1,16,16, 456,  56, 456,  56,0x0
142,-1,16,16, 472,  56, 472,  56,0x0
142,-1,16,16, 488,  56, 488,  56,0x0
142,-1,16,16, 504,  56, 504,  56,0x0
142,-1,16,16, 520,  56, 520,  56,0x0
142,-1,16,16, 536,  56, 536,  56,0x0
142,-1,16,16, 552,  56, 552,  56,0x0
142,-1,16,16, 568,  56, 568,  56,0x0
142,-1,16,16, 584,  56, 584,  56,0x0
142,-1,16,16, 600,  56, 600,  56,0x0
142,-1,16,16, 616,  56, 616,  56,0x0
142,-1,16,16, 632,  56, 632,  56,0x0
142,-1,16,16, 648,  56, 648,  56,0x0
142,-1,16,16, 664,  56, 664,  56,0x0
142,-1,16,16, 680,  56, 680,  56,0x0
142,-1,16,16, 696,  56, 696,  56,0x0
142,-1,16,16, 712,  56, 712,  56,0x0
142,-1,16,16, 728,  56, 728,  56,0x0
142,-1,16,16, 744,  56, 744,  56,0x0
142,-1,16,16, 760,  56, 760,  56,0x0
142,-1,16,16, 776,  56, 776,  56,0x0
142,-1,16,16, 792,  56, 792,  56,0x0
142,-1,16,16, 808,  56, 808,  56,0x0
142,-1,16,16, 824,  56, 824,  56,0x0
142,-1,16,16, 840,  56, 840,  56,0x0
142,-1,16,16, 856,  56, 856,  56,0x0
142,-1,16,16, 872,  56, 872,  56,0x0
142,-1,16,16, 888,  56, 888,  56,0x0
142,-1,16,16, 904,  56, 904,  56,0x0
142,-1,16,16, 920,  56, 920,  56,0x0
142,-1,16,16, 936,  56, 936,  56,0x0
142,-1,16,16, 952,  56, 952,  56,0x0
142,-1,16,16, 968,  56, 968,  56,0x0
142,-1,16,16, 984,  56, 984,  56,0x0
142,-1,16,16,1000,  56,1000,  56,0x0
142,-1,16,16,1016,  56,1016,  56,0x0
142,-1,16,16,1032,  56,1032,  56,0x0
142,-1,16,16,1048,  56,1048,  56,0x0
142,-1,16,16,1064,  56,1064,  56,0x0
142,-1,16,16,1080,  56,1080,  56,0x0
142,-1,16,16,1096,  56,1096,  56,0x0
142,-1,16,16,1112,  56,1112,  56,0x0
142,-1,16,16,1128,  56,1128,  56,0x0
142,-1,16,16,1144,  56,1144,  56,0x0
142,-1,16,16,1160,  56,1160,  56,0x0
142,-1,16,16,1176,  56,1176,  56,0x0
142,-1,16,16,1192,  56,1192,  56,0x0
142,-1,16,16,1208,  56,1208,  56,0x0
142,-1,16,16,1224,  56,1224,  56,0x0
142,-1,16,16,1240,  56,1240,  56,0x0
142,-1,16,16,1256,  56,1256,  56,0x0
142,-1,16,16,1272,  56,1272,  56,0x0
142,-1,16,16,   8,  72,   8,  72,0x0
142,-1,16,16,  24,  72,  24,  72,0x0
142,-1,16,16,  40,  72,  40,  72,0x0
142,-1,16,16,  56,  72,  56,  72,0x0
142,-1,16,16,  72,  72,  72,  72,0x0
142,-1,16,16,  88,  72,  88,  72,0x0
142,-1,16,16, 104,  72, 104,  72,0x0
142,-1,16,16, 120,  72, 120,  72,0x0
142,-1,16,16, 136,  72, 136,  72,0x0
142,-1,16,16, 152,  72, 152,  72,0x0
142,-1,16,16, 168,  72, 168,  72,0x0
142,-1,16,16, 184,  72, 184,  72,0x0
142,-1,16,16, 200,  72, 200,  72,0x0
142,-1,16,16, 216,  72, 216,  72,0x0
142,-1,16,16, 232,  72, 232,  72,0x0
142,-1,16,16, 248,  72, 248,  72,0x0
142,-1,16,16, 264,  72, 264,  72,0x0
142,-1,16,16, 280,  72, 280,  72,0x0
142,-1,16,16, 296,  72, 296,  72,0x0
142,-1,16,16, 312,  72, 312,  72,0x0
142,-1,16,16, 328,  72, 328,  72,0x0
142,-1,16,16, 344,  72, 344,  72,0x0
142,-1,16,16, 360,  72, 360,  72,0x0
142,-1,16,16, 376,  72, 376,  72,0x0
142,-1,16,16, 392,  72, 392,  72,0x0
142,-1,16,16, 408,  72, 408,  72,0x0
142,-1,16,16, 424,  72, 424,  72,0x0
142,-1,16,16, 440,  72, 440,  72,0x0
142,-1,16,16, 456,  72, 456,  72,0x0
142,-1,16,16, 472,  72, 472,  72,0x0
142,-1,16,16, 488,  72, 488,  72,0x0
142,-1,16,16, 504,  72, 504,  72,0x0
142,-1,16,16, 520,  72, 520,  72,0x0
142,-1,16,16, 536,  72, 536,  72,0x0
142,-1,16,16, 552,  72, 552,  72,0x0
142,-1,16,16, 568,  72, 568,  72,0x0
142,-1,16,16, 584,  72, 584,  72,0x0
142,-1,16,16, 600,  72, 600,  72,0x0
142,-1,16,16, 616,  72, 616,  72,0x0
142,-1,16,16, 632,  72, 632,  72,0x0
142,-1,16,16, 648,  72, 648,  72,0x0
142,-1,16,16, 664,  72, 664,  72,0x0
142,-1,16,16, 680,  72, 680,  72,0x0
142,-1,16,16, 696,  72, 696,  72,0x0
142,-1,16,16, 712,  72, 712,  72,0x0
142,-1,16,16, 728,  72, 728,  72,0x0
142,-1,16,16, 744,  72, 744,  72,0x0
142,-1,16,16, 760,  72, 760,  72,0x0
142,-1,16,16, 776,  72, 776,  72,0x0
142,-1,16,16, 792,  72, 792,  72,0x0
142,-1,16,16, 808,  72, 808,  72,0x0
142,-1,16,16, 824,  72, 824,  72,0x0
142,-1,16,16, 840,  72, 840,  72,0x0
142,-1,16,16, 856,  72, 856,  72,0x0
142,-1,16,16, 872,  72, 872,  72,0x0
142,-1,16,16, 888,  72, 888,  72,0x0
142,-1,16,16, 904,  72, 904,  72,0x0
142,-1,16,16, 920,  72, 920,  72,0x0
142,-1,16,16, 936,  72, 936,  72,0x0
142,-1,16,16, 952,  72, 952,  72,0x0
142,-1,16,16, 968,  72, 968,  72,0x0
142,-1,16,16, 984,  72, 984,  72,0x0
142,-1,16,16,1000,  72,1000,  72,0x0
142,-1,16,16,1016,  72,1016,  72,0x0
142,-1,16,16,1032,  72,1032,  72,0x0
142,-1,16,16,1048,  72,1048,  72,0x0
142,-1,16,16,1064,  72,1064,  72,0x0
142,-1,16,16,1080,  72,1080,  72,0x0
142,-1,16,16,1096,  72,1096,  72,0x0
142,-1,16,16,1112,  72,1112,  72,0x0
142,-1,16,16,1128,  72,1128,  72,0x0
142,-1,16,16,1144,  72,1144,  72,0x0
142,-1,16,16,1160,  72,1160,  72,0x0
142,-1,16,16,1176,  72,1176,  72,0x0
142,-1,16,16,1192,  72,1192,  72,0x0
142,-1,16,16,1208,  72,1208,  72,0x0
142,-1,16,16,1224,  72,1224,  72,0x0
142,-1,16,16,1240,  72,1240,  72,0x0
142,-1,16,16,1256,  72,1256,  72,0x0
142,-1,16,16,1272,  72,1272,  72,0x0
142,-1,16,16,   8,  88,   8,  88,0x0
142,-1,16,16,  24,  88,  24,  88,0x0
142,-1,16,16,  40,  88,  40,  88,0x0
142,-1,16,16,  56,  88,  56,  88,0x0
142,-1,16,16,  72,  88,  72,  88,0x0
142,-1,16,16,  88,  88,  88,  88,0x0
142,-1,16,16, 104,  88, 104,  88,0x0
142,-1,16,16, 120,  88, 120,  88,0x0
142,-1,16,16, 136,  88, 136,  88,0x0
142,-1,16,16, 152,  88, 152,  88,0x0
142,-1,16,16, 168,  88, 168,  88,0x0
142,-1,16,16, 184,  88, 184,  88,0x0
142,-1,16,16, 200,  88, 200,  88,0x0
142,-1,16,16, 216,  88, 216,  88,0x0
142,-1,16,16, 232,  88, 232,  88,0x0
142,-1,16,16, 248,  88, 248,  88,0x0
142,-1,16,16, 264,  88, 264,  88,0x0
142,-1,16,16, 280,  88, 280,  88,0x0
142,-1,16,16, 296,  88, 296,  88,0x0
142,-1,16,16, 312,  88, 312,  88,0x0
142,-1,16,16, 328,  88, 328,  88,0x0
142,-1,16,16, 344,  88, 344,  88,0x0
142,-1,16,16, 360,  88, 360,  88,0x0
142,-1,16,16, 376,  88, 376,  88,0x0
142,-1,16,16, 392,  88, 392,  88,0x0
142,-1,16,16, 408,  88, 408,  88,0x0
142,-1,16,16, 424,  88, 424,  88,0x0
142,-1,16,16, 440,  88, 440,  88,0x0
142,-1,16,16, 456,  88, 456,  88,0x0
142,-1,16,16, 472,  88, 472,  88,0x0
142,-1,16,16, 488,  88, 488,  88,0x0
142,-1,16,16, 504,  88, 504,  88,0x0
142,-1,16,16, 520,  88, 520,  88,0x0
142,-1,16,16, 536,  88, 536,  88,0x0
142,-1,16,16, 552,  88, 552,  88,0x0
142,-1,16,16, 568,  88, 568,  88,0x0
142,-1,16,16, 584,  88, 584,  88,0x0
142,-1,16,16, 600,  88, 600,  88,0x0
142,-1,16,16, 616,  88, 616,  88,0x0
142,-1,16,16, 632,  88, 632,  88,0x0
142,-1,16,16, 648,  88, 648,  88,0x0
142,-1,16,16, 664,  88, 664,  88,0x0
142,-1,16,16, 680,  88, 680,  88,0x0
142,-1,16,16, 696,  88, 696,  88,0x0
142,-1,16,16, 712,  88, 712,  88,0x0
142,-1,16,16, 728,  88, 728,  88,0x0
142,-1,16,16, 744,  88, 744,  88,0x0
142,-1,16,16, 760,  88, 760,  88,0x0
142,-1,16,16, 776,  88, 776,  88,0x0
142,-1,16,16, 792,  88, 792,  88,0x0
142,-1,16,16, 808,  88, 808,  88,0x0
142,-1,16,16, 824,  88, 824,  88,0x0
142,-1,16,16, 840,  88, 840,  88,0x0
142,-1,16,16, 856,  88, 856,  88,0x0
142,-1,16,16, 872,  88, 872,  88,0x0
142,-1,16,16, 888,  88, 888,  88,0x0
142,-1,16,16, 904,  88, 904,  88,0x0
142,-1,16,16, 920,  88, 920,  88,0x0
142,-1,16,16, 936,  88, 936,  88,0x0
142,-1,16,16, 952,  88, 952,  88,0x0
142,-1,16,16, 968,  88, 968,  88,0x0
142,-1,16,16, 984,  88, 984,  88,0x0
142,-1,16,16,1000,  88,1000,  88,0x0
142,-1,16,16,1016,  88,1016,  88,0x0
142,-1,16,16,1032,  88,1032,  88,0x0
142,-1,16,16,1048,  88,1048,  88,0x0
142,-1,16,16,1064,  88,1064,  88,0x0
142,-1,16,16,1080,  88,1080,  88,0x0
142,-1,16,16,1096,  88,1096,  88,0x0
142,-1,16,16,1112,  88,1112,  88,0x0
142,-1,16,16,1128,  88,1128,  88,0x0
142,-1,16,16,1144,  88,1144,  88,0x0
142,-1,16,16,1160,  88,1160,  88,0x0
142,-1,16,16,1176,  88,1176,  88,0x0
142,-1,16,16,1192,  88,1192,  88,0x0
142,-1,16,16,1208,  88,1208,  88,0x0
142,-1,16,16,1224,  88,1224,  88,0x0
142,-1,16,16,1240,  88,1240,  88,0x0
142,-1,16,16,1256,  88,1256,  88,0x0
142,-1,16,16,1272,  88,1272,  88,0x0
142,-1,16,16,   8, 104,   8, 104,0x0
142,-1,16,16,  24, 104,  24, 104,0x0
142,-1,16,16,  40, 104,  40, 104,0x0
142,-1,16,16,  56, 104,  56, 104,0x0
142,-1,16,16,  72, 104,  72, 104,0x0
142,-1,16,16,  88, 104,  88, 104,0x0
142,-1,16,16, 104, 104, 104, 104,0x0
142,-1,16,16, 120, 104, 120, 104,0x0
142,-1,16,16, 136, 104, 136, 104,0x0
142,-1,16,16, 152, 104, 152, 104,0x0
142,-1,16,16, 168, 104, 168, 104,0x0
142,-1,16,16, 184, 104, 184, 104,0x0
142,-1,16,16, 200, 104, 200, 104,0x0
142,-1,16,16, 216, 104, 216, 104,0x0
142,-1,16,16, 232, 104, 232, 104,0x0
142,-1,16,16, 248, 104, 248, 104,0x0
142,-1,16,16, 264, 104, 264, 104,0x0
142,-1,16,16, 280, 104, 280, 104,0x0
142,-1,16,16, 296, 104, 296, 104,0x0
142,-1,16,16, 312, 104, 312, 104,0x0
142,-1,16,16, 328, 104, 328, 104,0x0
142,-1,16,16, 344, 104, 344, 104,0x0
142,-1,16,16, 360, 104, 360, 104,0x0
142,-1,16,16, 376, 104, 376, 104,0x0
142,-1,16,16, 392, 104, 392, 104,0x0
142,-1,16,16, 408, 104, 408, 104,0x0
142,-1,16,16, 424, 104, 424, 104,0x0
142,-1,16,16, 440, 104, 440, 104,0x0
142,-1,16,16, 456, 104, 456, 104,0x0
142,-1,16,16, 472, 104, 472, 104,0x0
142,-1,16,16, 488, 104, 488, 104,0x0
142,-1,16,16, 504, 104, 504, 104,0x0
142,-1,16,16, 520, 104, 520, 104,0x0
142,-1,16,16, 536, 104, 536, 104,0x0
142,-1,16,16, 552, 104, 552, 104,0x0
142,-1,16,16, 568, 104, 568, 104,0x0
142,-1,16,16, 584, 104, 584, 104,0x0
142,-1,16,16, 600, 104, 600, 104,0x0
142,-1,16,16, 616, 104, 616, 104,0x0
142,-1,16,16, 632, 104, 632, 104,0x0
142,-1,16,16, 648, 104, 648, 104,0x0
142,-1,16,16, 664, 104, 664, 104,0x0
142,-1,16,16, 680, 104, 680, 104,0x0
142,-1,16,16, 696, 104, 696, 104,0x0
142,-1,16,16, 712, 104, 712, 104,0x0
142,-1,16,16, 728, 104, 728, 104,0x0
142,-1,16,16, 744, 104, 744, 104,0x0
142,-1,16,16, 760, 104, 760, 104,0x0
142,-1,16,16, 776, 104, 776, 104,0x0
142,-1,16,16, 792, 104, 792, 104,0x0
142,-1,16,16, 808, 104, 808, 104,0x0
142,-1,16,16, 824, 104, 824, 104,0x0
142,-1,16,16, 840, 104, 840, 104,0x0
142,-1,16,16, 856, 104, 856, 104,0x0
142,-1,16,16, 872, 104, 872, 104,0x0
142,-1,16,16, 888, 104, 888, 104,0x0
142,-1,16,16, 904, 104, 904, 104,0x0
142,-1,16,16, 920, 104, 920, 104,0x0
142,-1,16,16, 936, 104, 936, 104,0x0
142,-1,16,16, 952, 104, 952, 104,0x0
142,-1,16,16, 968, 104, 968, 104,0x0
142,-1,16,16, 984, 104, 984, 104,0x0
142,-1,16,16,1000, 104,1000, 104,0x0
142,-1,16,16,1016, 104,1016, 104,0x0
142,-1,16,16,1032, 104,1032, 104,0x0
142,-1,16,16,1048, 104,1048, 104,0x0
142,-1,16,16,1064, 104,1064, 104,0x0
142,-1,16,16,1080, 104,1080, 104,0x0
142,-1,16,16,1096, 104,1096, 104,0x0
142,-1,16,16,1112, 104,1112, 104,0x0
142,-1,16,16,1128, 104,1128, 104,0x0
142,-1,16,16,1144, 104,1144, 104,0x0
142,-1,16,16,1160, 104,1160, 104,0x0
142,-1,16,16,1176, 104,1176, 104,0x0
142,-1,16,16,1192, 104,1192, 104,0x0
142,-1,16,16,1208, 104,1208, 104,0x0
142,-1,16,16,1224, 104,1224, 104,0x0
142,-1,16,16,1240, 104,1240, 104,0x0
